subject_id	subject_label	predicate_id	predicate_modifier	object_id	object_label	mapping_justification	author_id	confidence	mapping_tool	license	mapping_set_title	mapping_set_version	mapping_set_id
MESH:D047630	Depsipeptides	skos:exactMatch		CHEBI:23643	depsipeptide	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D048271	Chitosan	skos:exactMatch		CHEBI:16261	chitosan	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D048288	Imidazolines	skos:exactMatch		CHEBI:53095	imidazolines	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D048289	Imidazolidines	skos:exactMatch		CHEBI:38261	imidazolidines	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D048588	Benzoxazines	skos:exactMatch		CHEBI:46969	benzoxazine	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D048789	Phytoestrogens	skos:exactMatch		CHEBI:76989	phytoestrogen	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D049934	Isocoumarins	skos:exactMatch		CHEBI:38758	isocoumarins	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D049971	Thiazides	skos:exactMatch		CHEBI:50264	thiazide	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D049990	Membrane Transport Modulators	skos:exactMatch		CHEBI:38632	membrane transport modulator	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D050071	Bone Density Conservation Agents	skos:exactMatch		CHEBI:50646	bone density conservation agent	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D050256	Antimitotic Agents	skos:exactMatch		CHEBI:64911	antimitotic	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D050257	Tubulin Modulators	skos:exactMatch		CHEBI:60832	tubulin modulator	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D050299	Fibrin Modulating Agents	skos:exactMatch		CHEBI:48676	fibrin modulating drug	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D050607	Organogold Compounds	skos:exactMatch		CHEBI:51184	organogold compound	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D050858	Betalains	skos:exactMatch		CHEBI:22861	betalain	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D052117	Benzodioxoles	skos:exactMatch		CHEBI:38298	benzodioxoles	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D052158	Aptamers, Peptide	skos:exactMatch		CHEBI:140491	peptide aptamer	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D052160	Benzothiazoles	skos:exactMatch		CHEBI:37947	benzothiazoles	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D052176	Azulenes	skos:exactMatch		CHEBI:38096	azulenes	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D052203	Ferrosoferric Oxide	skos:exactMatch		CHEBI:50821	ferrosoferric oxide	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D052216	Glucagon-Like Peptide 1	skos:exactMatch		CHEBI:80270	Glucagon-like peptide 1	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D052244	Endocrine Disruptors	skos:exactMatch		CHEBI:138015	endocrine disruptor	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D052578	Ionic Liquids	skos:exactMatch		CHEBI:63895	ionic liquid	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D052998	Microcystins	skos:exactMatch		CHEBI:48041	microcystin	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D053119	Benzophenanthridines	skos:exactMatch		CHEBI:38518	benzophenanthridine	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D053139	Oseltamivir	skos:exactMatch		CHEBI:7798	oseltamivir	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D053243	Zanamivir	skos:exactMatch		CHEBI:50663	zanamivir	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D053419	Lipoproteins, IDL	skos:exactMatch		CHEBI:132933	intermediate-density lipoprotein	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D053500	gamma-Lipotropin	skos:exactMatch		CHEBI:80248	gamma-Lipotropin	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D053561	Somatostatin-28	skos:exactMatch		CHEBI:80249	somatostatin-28	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D053607	Adrenomedullin	skos:exactMatch		CHEBI:80339	Adrenomedullin	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D053626	Atovaquone	skos:exactMatch		CHEBI:575568	atovaquone	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D053767	Glucagon-Like Peptide 2	skos:exactMatch		CHEBI:80271	Glucagon-like peptide 2	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D053771	Glicentin	skos:exactMatch		CHEBI:80272	Glicentin	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D053772	Oxyntomodulin	skos:exactMatch		CHEBI:81576	Oxyntomodulin	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D053834	Explosive Agents	skos:exactMatch		CHEBI:63490	explosive	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D053959	Alpha-Amanitin	skos:exactMatch		CHEBI:37415	alpha-amanitin	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D054199	Pseudoephedrine	skos:exactMatch		CHEBI:51209	pseudoephedrine	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D054358	Withanolides	skos:exactMatch		CHEBI:74716	withanolide	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D054368	Laxatives	skos:exactMatch		CHEBI:50503	laxative	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D054713	Bryostatins	skos:exactMatch		CHEBI:3200	bryostatins	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D054714	Echinocandins	skos:exactMatch		CHEBI:57248	echinocandin	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D054728	Cucurbitacins	skos:exactMatch		CHEBI:16219	cucurbitacin	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D054811	Phytochelatins	skos:exactMatch		CHEBI:60836	phytochelatin	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D054812	Cyclitols	skos:exactMatch		CHEBI:23451	cyclitol	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D054813	Polyhydroxyalkanoates	skos:exactMatch		CHEBI:53387	poly(hydroxyalkanoate)	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D054816	Levopropoxyphene	skos:exactMatch		CHEBI:51174	levopropoxyphene	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D054830	Sesterterpenes	skos:exactMatch		CHEBI:35192	sesterterpene	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D054833	Isoindoles	skos:exactMatch		CHEBI:24897	isoindoles	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D054837	Quinolizidines	skos:exactMatch		CHEBI:26516	quinolizidines	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D054872	Fatty Acid Synthesis Inhibitors	skos:exactMatch		CHEBI:50185	fatty acid synthesis inhibitor	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D054883	Oxylipins	skos:exactMatch		CHEBI:61121	oxylipin	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D055549	Volatile Organic Compounds	skos:exactMatch		CHEBI:134179	volatile organic compound	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D055666	Lipopeptides	skos:exactMatch		CHEBI:46895	lipopeptide	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D056572	Histone Deacetylase Inhibitors	skos:exactMatch		CHEBI:61115	EC 3.5.1.98 (histone deacetylase) inhibitor	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D056810	Acaricides	skos:exactMatch		CHEBI:22153	acaricide	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D057786	Peptidomimetics	skos:exactMatch		CHEBI:63175	peptidomimetic	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D057911	Angiotensin Receptor Antagonists	skos:exactMatch		CHEBI:61016	angiotensin receptor antagonist	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D058185	Magnetite Nanoparticles	skos:exactMatch		CHEBI:50823	magnetite nanoparticle	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D058785	GABA-A Receptor Agonists	skos:exactMatch		CHEBI:91016	GABAA receptor agonist	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D058786	GABA-B Receptor Agonists	skos:exactMatch		CHEBI:143001	GABAB receptor agonist	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D058787	GABA-A Receptor Antagonists	skos:exactMatch		CHEBI:145515	GABAA receptor antagonist	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D058892	Adenosine Deaminase Inhibitors	skos:exactMatch		CHEBI:50445	EC 3.5.4.4 (adenosine deaminase) inhibitor	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D058907	Adenosine A1 Receptor Agonists	skos:exactMatch		CHEBI:65057	adenosine A1 receptor agonist	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D058909	Adenosine A3 Receptor Agonists	skos:exactMatch		CHEBI:73319	adenosine A3 receptor agonist	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D058915	Purinergic P1 Receptor Antagonists	skos:exactMatch		CHEBI:71232	adenosine receptor antagonist	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D058916	Adenosine A1 Receptor Antagonists	skos:exactMatch		CHEBI:63957	adenosine A1 receptor antagonist	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D058918	Adenosine A3 Receptor Antagonists	skos:exactMatch		CHEBI:70725	adenosine A3 receptor antagonist	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D058924	Thienopyridines	skos:exactMatch		CHEBI:37942	thienopyridine	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D058988	Phosphodiesterase 4 Inhibitors	skos:exactMatch		CHEBI:68844	phosphodiesterase IV inhibitor	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D059808	Polyphenols	skos:exactMatch		CHEBI:26195	polyphenol	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
