subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	author_id	confidence	mapping_tool
MESH:C409945	parecoxib	skos:exactMatch	CHEBI:73038	parecoxib	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C473384	lumiracoxib	skos:exactMatch	CHEBI:73044	lumiracoxib	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C439060	sirtinol	skos:exactMatch	CHEBI:73158	sirtinol	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C540973	pyrabactin	skos:exactMatch	CHEBI:73159	pyrabactin	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370		
MESH:C119141	ospemifene	skos:exactMatch	CHEBI:73275	Ospemifene	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C026777	ICI 118551	skos:exactMatch	CHEBI:73289	ICI 118551	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C070417	WIN 55212-2	skos:exactMatch	CHEBI:73295	Win 55212-2	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C534628	SCH 23390	skos:exactMatch	CHEBI:73297	SCH 23390	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C031649	mesulergine	skos:exactMatch	CHEBI:73378	mesulergine	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C040500	Phe-Gly	skos:exactMatch	CHEBI:73635	phenylalanylglycine	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C425931	GW 501516	skos:exactMatch	CHEBI:73726	GW 501516	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C090823	perillene	skos:exactMatch	CHEBI:74039	perillene	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370		
MESH:C066026	losartan carboxylic acid	skos:exactMatch	CHEBI:74125	losartan carboxylic acid	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C006303	acivicin	skos:exactMatch	CHEBI:74545	acivicin	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C106783	naratriptan	skos:exactMatch	CHEBI:7478	naratriptan	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C561627	dabrafenib	skos:exactMatch	CHEBI:75045	dabrafenib	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C444426	splitomicin	skos:exactMatch	CHEBI:75272	splitomicin	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370		
MESH:C039128	miltefosine	skos:exactMatch	CHEBI:75283	miltefosine	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C040601	phenanthridone	skos:exactMatch	CHEBI:75292	phenanthridone	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C108830	Y-27632	skos:exactMatch	CHEBI:75393	Y 27632	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C025462	sulindac sulfide	skos:exactMatch	CHEBI:75408	sulindac sulfide	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C021277	nilutamide	skos:exactMatch	CHEBI:7573	nilutamide	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C055957	hispidulin	skos:exactMatch	CHEBI:75902	hispidulin	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C560077	trametinib	skos:exactMatch	CHEBI:75998	trametinib	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C562325	dolutegravir	skos:exactMatch	CHEBI:76010	dolutegravir	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370		
MESH:C468854	nonacosan-10-ol	skos:exactMatch	CHEBI:7611	10-nonacosanol	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370		
MESH:C011677	benoxaprofen	skos:exactMatch	CHEBI:76114	benoxaprofen	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C115461	SC560	skos:exactMatch	CHEBI:76274	SC 560	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C441251	tetradecanedioic acid	skos:exactMatch	CHEBI:76308	1,14-tetradecanedioic acid	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370		
MESH:C533860	macitentan	skos:exactMatch	CHEBI:76607	macitentan	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:D000075242	EC 2.7.10.2 (non-specific protein-tyrosine kinase) inhibitor	skos:exactMatch	CHEBI:76617	Janus Kinase Inhibitors	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370		
MESH:C036007	bopindolol	skos:exactMatch	CHEBI:76749	bopindolol	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C011473	EC 3.2.1.31 (beta-glucuronidase) inhibitor	skos:exactMatch	CHEBI:76822	beta-glucuronidase inhibitor	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370		
MESH:C072936	notoginsenoside R1	skos:exactMatch	CHEBI:77149	notoginsenoside R1	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C055185	tosufloxacin	skos:exactMatch	CHEBI:77573	tosufloxacin	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C073340	Ranitidine bismuth citrate	skos:exactMatch	CHEBI:77596	ranitidine bismuth citrate	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C026636	nonan-2-one	skos:exactMatch	CHEBI:77927	2-nonanone	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370		
MESH:C431074	ferruginol	skos:exactMatch	CHEBI:78274	ferruginol	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C586847	ceritinib	skos:exactMatch	CHEBI:78432	ceritinib	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C505730	apremilast	skos:exactMatch	CHEBI:78540	apremilast	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C545373	ponatinib	skos:exactMatch	CHEBI:78543	ponatinib	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C044997	Pancratistatin	skos:exactMatch	CHEBI:7906	pancratistatin	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C517016	aspalathin	skos:exactMatch	CHEBI:79078	aspalathin	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C084656	paricalcitol	skos:exactMatch	CHEBI:7931	paricalcitol	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C512195	elesclomol	skos:exactMatch	CHEBI:79369	elesclomol	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C002669	parthenolide	skos:exactMatch	CHEBI:7939	parthenolide	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C053539	penciclovir	skos:exactMatch	CHEBI:7956	penciclovir	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C111554	GV 150013X	skos:exactMatch	CHEBI:79615	GV 150013X	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C401859	Temsirolimus	skos:exactMatch	CHEBI:79699	temsirolimus	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C412815	GW 4064	skos:exactMatch	CHEBI:79997	GW 4064	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C074972	Westiellamide	skos:exactMatch	CHEBI:80068	westiellamide	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370		
MESH:C111148	Nocistatin	skos:exactMatch	CHEBI:80143	nocistatin	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C037553	Katacalcin	skos:exactMatch	CHEBI:80147	katacalcin	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370		
MESH:C096012	nociceptin	skos:exactMatch	CHEBI:80266	nociceptin	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C029876	benzidine	skos:exactMatch	CHEBI:80495	benzidine	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370		
MESH:C027061	Isophosphamide mustard	skos:exactMatch	CHEBI:80566	isophosphamide mustard	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C100294	Phendimetrazine	skos:exactMatch	CHEBI:8059	phendimetrazine	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C547186	Dehydroeburicoic acid	skos:exactMatch	CHEBI:80817	dehydroeburicoic acid	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C531349	glycyrol	skos:exactMatch	CHEBI:80832	glycyrol	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C512196	liquiritin	skos:exactMatch	CHEBI:80845	liquiritin	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C045980	Cilazaprilat	skos:exactMatch	CHEBI:81005	cilazaprilat	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370		
MESH:C016101	Shikonin	skos:exactMatch	CHEBI:81068	shikonin	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C000606215	Pseudoprotodioscin	skos:exactMatch	CHEBI:81111	pseudo-protodioscin	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370		
MESH:C076943	Chrysanthetriol	skos:exactMatch	CHEBI:81216	chrysanthetriol	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370		
MESH:C028098	10-Hydroxycamptothecin	skos:exactMatch	CHEBI:81395	10-hydroxycamptothecin	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C046838	1,2,3,6,7,8-Hexachlorodibenzodioxin	skos:exactMatch	CHEBI:81503	1,2,3,6,7,8-hexachlorodibenzodioxin	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370		
MESH:C013293	Thiamine disulfide	skos:exactMatch	CHEBI:81715	thiamine disulfide	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C087114	tebuconazole	skos:exactMatch	CHEBI:81781	tebuconazole	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C017435	enilconazole	skos:exactMatch	CHEBI:81927	enilconazole	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C477202	quizalofop	skos:exactMatch	CHEBI:81943	quizalofop	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C416382	fluroxypyr	skos:exactMatch	CHEBI:82017	4,5-amino-3,5-dichloro-6-fluoro-2-pyridinyloxyacetic acid	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370		
MESH:C006493	Amidithion	skos:exactMatch	CHEBI:82102	amidithion	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370		
MESH:C002488	Cyanofenphos	skos:exactMatch	CHEBI:82112	cyanophenphos	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370		
MESH:C017035	atraton	skos:exactMatch	CHEBI:82220	atratone	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370		
MESH:C014129	N-Nitrosodiethanolamine	skos:exactMatch	CHEBI:82357	N-nitrosodiethanolamine	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370		
MESH:C038992	Arsenobetaine	skos:exactMatch	CHEBI:82392	arsenobetaine	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370		
MESH:C013542	Glycidyl oleate	skos:exactMatch	CHEBI:82469	glycidyl oleate	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370		
MESH:C421173	Plantamajoside	skos:exactMatch	CHEBI:8256	plantamajoside	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370		
MESH:C517880	monascin	skos:exactMatch	CHEBI:82621	monascin	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C100708	oritavancin	skos:exactMatch	CHEBI:82699	oritavancin	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C552946	idelalisib	skos:exactMatch	CHEBI:82701	idelalisib	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C542398	PH 797804	skos:exactMatch	CHEBI:82715	PH 797804	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C469289	dalbavancin	skos:exactMatch	CHEBI:82721	dalbavancin	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C058076	Z-Val-Phe-H	skos:exactMatch	CHEBI:82818	calpain inhibitor III	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370		
MESH:C039304	calpain inhibitor	skos:exactMatch	CHEBI:82824	calpain inhibitors	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370		
MESH:C426859	fosamprenavir	skos:exactMatch	CHEBI:82941	fosamprenavir	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C549273	daclatasvir	skos:exactMatch	CHEBI:82977	daclatasvir	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C010896	coprogen	skos:exactMatch	CHEBI:83101	coprogen	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370		
MESH:C047664	desferricoprogen	skos:exactMatch	CHEBI:83125	desferricoprogen	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370		
MESH:C043648	acrivastine	skos:exactMatch	CHEBI:83168	acrivastine	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C531550	olaparib	skos:exactMatch	CHEBI:83766	olaparib	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C009935	Prednisolone acetate	skos:exactMatch	CHEBI:8380	prednisolone acetate	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C551400	furan-2,5-dicarboxylic acid	skos:exactMatch	CHEBI:84212	2,5-furandicarboxylic acid	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370		
MESH:C520809	eltrombopag	skos:exactMatch	CHEBI:85010	eltrombopag	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C011269	2,5-hexanedione	skos:exactMatch	CHEBI:85014	2,5-hexanedione	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C586541	ledipasvir	skos:exactMatch	CHEBI:85089	ledipasvir	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C530716	nintedanib	skos:exactMatch	CHEBI:85164	nintedanib	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370		
MESH:C081294	satraplatin	skos:exactMatch	CHEBI:85609	satraplatin	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C503534	oleocanthal	skos:exactMatch	CHEBI:85673	oleocanthal	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C583636	eluxadoline	skos:exactMatch	CHEBI:85980	eluxadoline	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C500026	palbociclib	skos:exactMatch	CHEBI:85993	palbociclib	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C531958	lenvatinib	skos:exactMatch	CHEBI:85994	lenvatinib	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C107773	pterostilbene	skos:exactMatch	CHEBI:8630	pterostilbene	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C511975	purpurin	skos:exactMatch	CHEBI:8645	purpurin	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C025130	Quazepam	skos:exactMatch	CHEBI:8694	quazepam	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C079163	quercetagetin	skos:exactMatch	CHEBI:8695	quercetagetin	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C517409	stattic	skos:exactMatch	CHEBI:86989	stattic	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C416835	eslicarbazepine acetate	skos:exactMatch	CHEBI:87016	eslicarbazepine acetate	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C416849	SU5614	skos:exactMatch	CHEBI:87159	SU 5614	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C065581	Remikiren	skos:exactMatch	CHEBI:8803	remikiren	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C072379	Repaglinide	skos:exactMatch	CHEBI:8805	repaglinide	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C052133	benazeprilat	skos:exactMatch	CHEBI:88200	benazeprilat	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C506614	PD 0325901	skos:exactMatch	CHEBI:88249	PD 0325901	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C099555	CD437	skos:exactMatch	CHEBI:88334	CD 437	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C037719	Dopamine glucuronide	skos:exactMatch	CHEBI:88776	dopamine glucuronide	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370		
MESH:C116328	robustaflavone	skos:exactMatch	CHEBI:8881	robustaflavone	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C116926	rofecoxib	skos:exactMatch	CHEBI:8887	rofecoxib	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C050052	O-Desmethylangolensin	skos:exactMatch	CHEBI:88902	O-desmethylangolensin	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C520062	2-Methyl-4-heptanone	skos:exactMatch	CHEBI:89195	2-methyl-4-heptanone	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370		
MESH:C066333	Norcotinine	skos:exactMatch	CHEBI:89406	norcotinine	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370		
MESH:C094868	SB 206553	skos:exactMatch	CHEBI:8977	SB 206553	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C118947	SB 228357	skos:exactMatch	CHEBI:8979	SB 228357	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C406343	SB 243213	skos:exactMatch	CHEBI:8980	SB 243213	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C581370	rose oxide	skos:exactMatch	CHEBI:90075	rose-oxide	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C083368	scytonemin	skos:exactMatch	CHEBI:90127	scytonemin	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C011103	Salonitenolide	skos:exactMatch	CHEBI:9013	salonitenolide	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C066201	Salvianolic acid A	skos:exactMatch	CHEBI:9017	salvianolic acid A	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C098980	plitidepsin	skos:exactMatch	CHEBI:90205	plitidepsin	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C030051	didemnin	skos:exactMatch	CHEBI:90209	didemnins	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C544967	quizartinib	skos:exactMatch	CHEBI:90217	quizartinib	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C079905	rubitecan	skos:exactMatch	CHEBI:90225	rubitecan	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C517975	selumetinib	skos:exactMatch	CHEBI:90227	AZD 6244	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C016722	santamarin	skos:exactMatch	CHEBI:9023	santamarine	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C464670	tandutinib	skos:exactMatch	CHEBI:90237	tandutinib	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C104803	santin	skos:exactMatch	CHEBI:9024	santin	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C111217	vinflunine	skos:exactMatch	CHEBI:90241	vinflunine	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C528407	PLX-4720	skos:exactMatch	CHEBI:90295	PLX 4720	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C056048	Sarisan	skos:exactMatch	CHEBI:9031	sarisan	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C032756	Ponceau S	skos:exactMatch	CHEBI:90319	ponceau S	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C007956	homocysteic acid	skos:exactMatch	CHEBI:90324	homocysteic acid	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C509449	N-methylproline	skos:exactMatch	CHEBI:90344	N-methylproline	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C011104	Sarracine	skos:exactMatch	CHEBI:9037	sarracine	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C046926	AH23848	skos:exactMatch	CHEBI:90388	AH 23848	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C035646	primuline	skos:exactMatch	CHEBI:90399	primuline	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C522973	PI-103	skos:exactMatch	CHEBI:90524	PI103	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C543528	sotrastaurin	skos:exactMatch	CHEBI:90531	sotrastaurin	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C404768	vatalanib	skos:exactMatch	CHEBI:90620	vatalanib	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C113580	U0126	skos:exactMatch	CHEBI:90693	U 0126	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C093642	SB 203580	skos:exactMatch	CHEBI:90705	SB 203580	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C103505	AM-251	skos:exactMatch	CHEBI:90724	AM 251	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C117446	cangrelor	skos:exactMatch	CHEBI:90841	cangrelor	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C582670	alectinib	skos:exactMatch	CHEBI:90936	alectinib	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C548400	ixazomib	skos:exactMatch	CHEBI:90942	ixazomib	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370		
MESH:C000596361	osimertinib	skos:exactMatch	CHEBI:90943	osimertinib	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C412603	orantinib	skos:exactMatch	CHEBI:91088	orantinib	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C473711	CHIR 99021	skos:exactMatch	CHEBI:91091	Chir 99021	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C417520	SB 415286	skos:exactMatch	CHEBI:91107	3-(3-chloro-4-hydroxyphenylamino)-4-(4-nitrophenyl)-1H-pyrrole-2,5-dione	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370		
MESH:C520284	LY 364947	skos:exactMatch	CHEBI:91198	Ly-364947	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C066304	sertindole	skos:exactMatch	CHEBI:9122	sertindole	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C034759	piperaquine	skos:exactMatch	CHEBI:91231	piperaquine	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370		
MESH:C061363	sparfloxacin	skos:exactMatch	CHEBI:9212	sparfloxacin	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C424127	SL-327	skos:exactMatch	CHEBI:92211	SL 327	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C085754	5-(dimethylamino)-N-(3,4-dimethyl-5-isoxazolyl)-1-naphthalenesulfonamide	skos:exactMatch	CHEBI:92993	5-(dimethylamino)-N-(3,4-dimethyl-5-isoxazolyl)-1-naphthalenesulfonamide	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C438607	2,6-ditert-butyl-4-(3-hydroxy-2,2-dimethylpropyl)phenol	skos:exactMatch	CHEBI:93152	2,6-di-tert-butyl-4-(3-hydroxy-2,2-dimethylpropyl)phenol	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C553587	tubastatin A	skos:exactMatch	CHEBI:94186	tubastatin A	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C120040	tectoridin	skos:exactMatch	CHEBI:9428	tectoridin	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
