# curie_map:
#   APO: http://purl.obolibrary.org/obo/APO_
#   DDPHENO: http://purl.obolibrary.org/obo/DDPHENO_
#   FBcv: http://purl.obolibrary.org/obo/FBcv_
#   FYPO: http://purl.obolibrary.org/obo/FYPO_
#   HP: http://purl.obolibrary.org/obo/HP_
#   MP: http://purl.obolibrary.org/obo/MP_
#   PHIPO: http://purl.obolibrary.org/obo/PHIPO_
#   PLANP: http://purl.obolibrary.org/obo/PLANP_
#   WBPhenotype: http://purl.obolibrary.org/obo/WBPhenotype_
#   XPO: http://purl.obolibrary.org/obo/XPO_
#   ZP: http://purl.obolibrary.org/obo/ZP_
#   obo: http://purl.obolibrary.org/obo/
#   owl: http://www.w3.org/2002/07/owl#
#   rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   semapv: https://w3id.org/semapv/
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: https://w3id.org/sssom/
# license: https://creativecommons.org/publicdomain/zero/1.0/
# mapping_set_description: A manual matching pipeline maintained by the Monarch Initiative.
# mapping_set_id: http://w3id.org/sssom/commons/monarch/upheno-lexical-oak.sssom.tsv
# object_source: obo:mp
# subject_source: obo:hp
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	subject_source	object_source
HP:0011604	Aortopulmonary window (HPO)	skos:exactMatch	MP:0010455	aortopulmonary window (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0011608	Type II truncus arteriosus (HPO)	skos:exactMatch	MP:0011662	persistent truncus arteriosus type ii (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0011609	Type III truncus arteriosus (HPO)	skos:exactMatch	MP:0011663	persistent truncus arteriosus type iii (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0011610	Type IV truncus arteriosus (HPO)	skos:exactMatch	MP:0011664	persistent truncus arteriosus type iv (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0011611	Interrupted aortic arch (HPO)	skos:exactMatch	MP:0004157	interrupted aortic arch (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0011612	Interrupted aortic arch type A (HPO)	skos:exactMatch	MP:0011658	interrupted aortic arch, type a (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0011613	Interrupted aortic arch type B (HPO)	skos:exactMatch	MP:0011659	interrupted aortic arch, type b (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0011616	Pulmonary situs inversus (HPO)	skos:exactMatch	MP:0010854	lung situs inversus (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0011622	Inlet ventricular septal defect (HPO)	skos:exactMatch	MP:0010419	inlet ventricular septal defect (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0011623	Muscular ventricular septal defect (HPO)	skos:exactMatch	MP:0010420	muscular ventricular septal defect (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0011629	Total absence of the pericardium (HPO)	skos:exactMatch	MP:0003388	absent pericardium (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0011638	Anomalous origin of left coronary artery from the pulmonary artery (HPO)	skos:exactMatch	MP:0010475	anomalous pulmonary origin of left coronary artery (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0011641	Coronary artery fistula (HPO)	skos:exactMatch	MP:0010476	coronary fistula (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0011642	Abnormal coronary sinus morphology (HPO)	skos:exactMatch	MP:0010436	abnormal coronary sinus morphology (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0011643	Coronary sinus atrial septal defect (HPO)	skos:exactMatch	MP:0010407	coronary sinus atrial septal defect (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0011645	Dilatation of the sinus of Valsalva (HPO)	skos:exactMatch	MP:0010483	aortic sinus aneurysm (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0011652	Double outlet right ventricle with doubly committed ventricular septal defect without pulmonary stenosis (HPO)	skos:exactMatch	MP:0011669	double outlet right ventricle, doubly committed ventricular septal defect (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0011654	Double outlet right ventricle with non-committed ventricular septal defect without pulmonary stenosis (HPO)	skos:exactMatch	MP:0011670	double outlet right ventricle, noncommitted ventricular septal defect (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0011660	Anomalous origin of one pulmonary artery from ascending aorta (HPO)	skos:exactMatch	MP:0010456	hemitruncus (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0011662	Tricuspid atresia (HPO)	skos:exactMatch	MP:0006123	tricuspid valve atresia (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0011675	Arrhythmia (HPO)	skos:exactMatch	MP:0001636	irregular heartbeat (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0011675	Arrhythmia (HPO)	skos:exactMatch	MP:0001629	abnormal heart rate (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0011681	Subarterial ventricular septal defect (HPO)	skos:exactMatch	MP:0010417	subarterial ventricular septal defect (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0011682	Perimembranous ventricular septal defect (HPO)	skos:exactMatch	MP:0010418	perimembraneous ventricular septal defect (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0011710	Bundle branch block (HPO)	skos:exactMatch	MP:0010636	bundle branch block (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0011719	Supracardiac total anomalous pulmonary venous connection (HPO)	skos:exactMatch	MP:0010430	total anomalous pulmonary venous connection, supracardiac (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0011720	Cardiac total anomalous pulmonary venous connection (HPO)	skos:exactMatch	MP:0010443	total anomalous pulmonary venous connection, intracardiac (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0011722	Mixed total anomalous pulmonary venous connection (HPO)	skos:exactMatch	MP:0010445	total anomalous pulmonary venous connection, mixed (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0011742	Ectopic adrenal gland (HPO)	skos:exactMatch	MP:0011362	ectopic adrenal gland (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0011755	Ectopic posterior pituitary (HPO)	skos:exactMatch	MP:0013358	ectopic neurohypophysis (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0011772	Abnormal thyroid morphology (HPO)	skos:exactMatch	HP:0008188	Thyroid dysgenesis (HPO)	semapv:LexicalMatching	obo:hp	obo:hp
HP:0011800	Midface retrusion (HPO)	skos:exactMatch	MP:0009855	midface retrusion (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0011800	Midface retrusion (HPO)	skos:exactMatch	MP:0012085	midface hypoplasia (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0011803	Bifid nose (HPO)	skos:exactMatch	MP:0030117	bifid nose (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0011804	Abnormal muscle physiology (HPO)	skos:exactMatch	MP:0002106	abnormal muscle physiology (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0011805	Abnormal skeletal muscle morphology (HPO)	skos:exactMatch	ZP:0006997	skeletal muscle morphology, abnormal (ZPO)	semapv:LexicalMatching	obo:hp	obo:zp
HP:0011805	Abnormal skeletal muscle morphology (HPO)	skos:exactMatch	XPO:0101732	abnormal muscle morphology (XPO)	semapv:LexicalMatching	obo:hp	obo:xpo
HP:0011805	Abnormal skeletal muscle morphology (HPO)	skos:exactMatch	XPO:0101907	abnormal skeletal muscle morphology (XPO)	semapv:LexicalMatching	obo:hp	obo:xpo
HP:0011819	Submucous cleft soft palate (HPO)	skos:exactMatch	MP:0013547	submucous cleft soft palate (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0011830	Abnormal oral mucosa morphology (HPO)	skos:exactMatch	MP:0003745	abnormal oral mucosa morphology (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0011844	Abnormal appendicular skeleton morphology (HPO)	skos:exactMatch	XPO:0101982	abnormal appendicular skeleton morphology (XPO)	semapv:LexicalMatching	obo:hp	obo:xpo
HP:0011849	Abnormal bone ossification (HPO)	skos:exactMatch	MP:0008271	abnormal bone ossification (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0011850	Parotitis (HPO)	skos:exactMatch	MP:0013367	parotid gland inflammation (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0011851	Hemopericardium (HPO)	skos:exactMatch	MP:0005244	hemopericardium (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0011854	Hemoperitoneum (HPO)	skos:exactMatch	MP:0005435	hemoperitoneum (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0011862	Abnormal bone collagen fibril morphology (HPO)	skos:exactMatch	MP:0011642	abnormal bone collagen fibril morphology (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0011869	Abnormal platelet function (HPO)	skos:exactMatch	MP:0005464	abnormal platelet physiology (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0011875	Abnormal platelet morphology (HPO)	skos:exactMatch	MP:0004720	abnormal platelet morphology (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0011876	Abnormal platelet volume (HPO)	skos:exactMatch	MP:0002586	abnormal platelet volume (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0011877	Increased mean platelet volume (HPO)	skos:exactMatch	MP:0002599	increased mean platelet volume (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0011886	Hyphema (HPO)	skos:exactMatch	MP:0030933	hyphema (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0011893	Abnormal leukocyte count (HPO)	skos:exactMatch	MP:0000217	abnormal leukocyte cell number (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0011897	Neutrophilia (HPO)	skos:exactMatch	MP:0000219	increased neutrophil cell number (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0011899	Hyperfibrinogenemia (HPO)	skos:exactMatch	MP:0012331	increased circulating fibrinogen level (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0011900	Hypofibrinogenemia (HPO)	skos:exactMatch	MP:0012330	decreased circulating fibrinogen level (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0011902	Abnormal hemoglobin (HPO)	skos:exactMatch	MP:0001588	abnormal hemoglobin (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0011931	Abnormal cerebellar peduncle morphology (HPO)	skos:exactMatch	MP:0009976	abnormal cerebellar peduncle morphology (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0011932	Abnormal superior cerebellar peduncle morphology (HPO)	skos:exactMatch	MP:0009987	abnormal superior cerebellar peduncle morphology (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0011950	Bronchiolitis (HPO)	skos:exactMatch	MP:0031054	bronchiolitis (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0011951	Aspiration pneumonia (HPO)	skos:exactMatch	MP:0031125	aspiration pneumonia (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0011957	Abnormal pectoral muscle morphology (HPO)	skos:exactMatch	MP:0003346	abnormal pectoral muscle morphology (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0011958	Retinal perforation (HPO)	skos:exactMatch	MP:0020441	rhegmatogenous retina detachment (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0011967	Decreased circulating copper concentration (HPO)	skos:exactMatch	MP:0006349	decreased circulating copper level (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0011969	Elevated circulating luteinizing hormone level (HPO)	skos:exactMatch	MP:0001751	increased circulating luteinizing hormone level (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0011970	Cerebral amyloid angiopathy (HPO)	skos:exactMatch	MP:0004254	cerebral amyloid angiopathy (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0011974	Myelofibrosis (HPO)	skos:exactMatch	MP:0011747	myelofibrosis (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0011976	Elevated urinary catecholamines (HPO)	skos:exactMatch	MP:0030766	increased urine catecholamine level (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0011979	Elevated urinary dopamine (HPO)	skos:exactMatch	MP:0030768	increased urine dopamine level (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0011991	Abnormal neutrophil count (HPO)	skos:exactMatch	MP:0012440	abnormal neutrophil cell number (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0011994	Abnormal atrial septum morphology (HPO)	skos:exactMatch	XPO:0103124	abnormal atrial septum morphology (XPO)	semapv:LexicalMatching	obo:hp	obo:xpo
HP:0012019	Lens luxation (HPO)	skos:exactMatch	MP:0006245	dislocated lens (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0012020	Right aortic arch (HPO)	skos:exactMatch	MP:0004158	right aortic arch (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0012026	Hyperornithinemia (HPO)	skos:exactMatch	MP:0030650	increased circulating ornithine level (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0012029	Abnormal urine hormone level (HPO)	skos:exactMatch	MP:0011538	abnormal urine hormone level (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0012047	Hemeralopia (HPO)	skos:exactMatch	MP:0008145	hemeralopia (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0012050	Anasarca (HPO)	skos:exactMatch	MP:0011738	anasarca (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0012068	Aspartylglucosaminuria (HPO)	skos:exactMatch	MP:0011516	aspartylglucosaminuria (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0012072	Aciduria (HPO)	skos:exactMatch	MP:0010028	aciduria (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0012072	Aciduria (HPO)	skos:exactMatch	MP:0009350	decreased urine pH (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0012085	Pyuria (HPO)	skos:exactMatch	MP:0011420	pyuria (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0012086	Abnormal urinary color (HPO)	skos:exactMatch	MP:0003619	abnormal urine color (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0012087	Abnormal mitochondrial shape (HPO)	skos:exactMatch	MP:0011633	abnormal mitochondrial shape (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0012089	Arteritis (HPO)	skos:exactMatch	MP:0010138	arteritis (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0012090	Abnormal pancreas morphology (HPO)	skos:exactMatch	MP:0001944	abnormal pancreas morphology (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0012090	Abnormal pancreas morphology (HPO)	skos:exactMatch	HP:0005232	Pancreatic dysplasia (HPO)	semapv:LexicalMatching	obo:hp	obo:hp
HP:0012094	Abnormal pancreas size (HPO)	skos:exactMatch	MP:0009106	abnormal pancreas size (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0012100	Abnormal circulating creatinine concentration (HPO)	skos:exactMatch	MP:0005328	abnormal circulating creatinine level (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0012107	Increased fibular diameter (HPO)	skos:exactMatch	MP:0008159	increased diameter of fibula (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0012112	Abnormal circulating corticosterone level (HPO)	skos:exactMatch	MP:0005345	abnormal circulating corticosterone level (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0012113	Abnormal circulating creatine concentration (HPO)	skos:exactMatch	MP:0010063	abnormal circulating creatine level (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0012114	Endometrial carcinoma (HPO)	skos:exactMatch	MP:0004868	increased endometrial carcinoma incidence (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0012115	Hepatitis (HPO)	skos:exactMatch	MP:0001860	liver inflammation (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0012117	Hyperalbuminemia (HPO)	skos:exactMatch	MP:0002965	increased circulating serum albumin level (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0012120	Methylmalonic aciduria (HPO)	skos:exactMatch	MP:0030614	methylmalonic aciduria (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0012123	Posterior uveitis (HPO)	skos:exactMatch	MP:0001848	choroid inflammation (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0012130	Abnormal erythroid lineage cell morphology (HPO)	skos:exactMatch	MP:0013659	abnormal erythroid lineage cell morphology (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0012143	Abnormal megakaryocyte morphology (HPO)	skos:exactMatch	MP:0002417	abnormal megakaryocyte morphology (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0012144	Abnormal monocyte morphology (HPO)	skos:exactMatch	MP:0002620	abnormal monocyte morphology (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0012151	Hemothorax (HPO)	skos:exactMatch	MP:0005243	hemothorax (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0012154	Anhedonia (HPO)	skos:exactMatch	MP:0009710	anhedonia (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0012156	Hemophagocytosis (HPO)	skos:exactMatch	MP:0031070	hemophagocytosis (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0012165	Oligodactyly (HPO)	skos:exactMatch	MP:0000565	oligodactyly (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0012176	Abnormal natural killer cell morphology (HPO)	skos:exactMatch	XPO:0102446	abnormal natural killer cell morphology (XPO)	semapv:LexicalMatching	obo:hp	obo:xpo
HP:0012177	Abnormal natural killer cell physiology (HPO)	skos:exactMatch	MP:0010766	abnormal NK cell physiology (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0012205	Globozoospermia (HPO)	skos:exactMatch	MP:0002686	globozoospermia (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0012206	Abnormal sperm motility (HPO)	skos:exactMatch	MP:0002674	abnormal sperm motility (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0012207	Reduced sperm motility (HPO)	skos:exactMatch	MP:0002675	asthenozoospermia (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0012208	Immotile sperm (HPO)	skos:exactMatch	MP:0020869	immotile sperm (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0012210	Abnormal renal morphology (HPO)	skos:exactMatch	XPO:0102198	abnormal kidney morphology (XPO)	semapv:LexicalMatching	obo:hp	obo:xpo
HP:0012210	Abnormal renal morphology (HPO)	skos:exactMatch	ZP:0003848	kidney morphology, abnormal (ZPO)	semapv:LexicalMatching	obo:hp	obo:zp
HP:0012211	Abnormal renal physiology (HPO)	skos:exactMatch	MP:0002136	abnormal kidney physiology (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0012212	Abnormal glomerular filtration rate (HPO)	skos:exactMatch	MP:0002847	abnormal renal glomerular filtration rate (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0012213	Decreased glomerular filtration rate (HPO)	skos:exactMatch	MP:0005558	decreased creatinine clearance (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0012213	Decreased glomerular filtration rate (HPO)	skos:exactMatch	MP:0005528	decreased renal glomerular filtration rate (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0012214	Increased glomerular filtration rate (HPO)	skos:exactMatch	MP:0005527	increased renal glomerular filtration rate (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0012230	Rhegmatogenous retinal detachment (HPO)	skos:exactMatch	MP:0020441	rhegmatogenous retina detachment (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0012231	Exudative retinal detachment (HPO)	skos:exactMatch	MP:0020442	serous retina detachment (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0012232	Shortened QT interval (HPO)	skos:exactMatch	MP:0003900	shortened QT interval (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0012233	Intramuscular hematoma (HPO)	skos:exactMatch	MP:0031136	muscle hemorrhage (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0012234	Agranulocytosis (HPO)	skos:exactMatch	HP:0001913	Granulocytopenia (HPO)	semapv:LexicalMatching	obo:hp	obo:hp
HP:0012234	Agranulocytosis (HPO)	skos:exactMatch	MP:0000334	decreased granulocyte number (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0012238	Increased circulating chylomicron concentration (HPO)	skos:exactMatch	MP:0009699	hyperchylomicronemia (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0012243	Abnormal reproductive system morphology (HPO)	skos:exactMatch	XPO:0101752	abnormal genital system morphology (XPO)	semapv:LexicalMatching	obo:hp	obo:xpo
HP:0012243	Abnormal reproductive system morphology (HPO)	skos:exactMatch	MP:0002160	abnormal reproductive system morphology (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0012245	Sex reversal (HPO)	skos:exactMatch	MP:0005652	sex reversal (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0012248	Prolonged PR interval (HPO)	skos:exactMatch	MP:0003896	prolonged PR interval (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0012249	Abnormal ST segment (HPO)	skos:exactMatch	MP:0003897	abnormal ST segment (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0012252	Abnormal respiratory system morphology (HPO)	skos:exactMatch	XPO:0101949	abnormal respiratory system morphology (XPO)	semapv:LexicalMatching	obo:hp	obo:xpo
HP:0012253	Abnormal respiratory epithelium morphology (HPO)	skos:exactMatch	MP:0010942	abnormal respiratory epithelium morphology (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0012261	Abnormal respiratory motile cilium physiology (HPO)	skos:exactMatch	MP:0011055	abnormal respiratory motile cilium physiology (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0012277	Hypoglycinemia (HPO)	skos:exactMatch	MP:0030656	decreased circulating glycine level (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0012279	Hyposerinemia (HPO)	skos:exactMatch	MP:0030695	decreased circulating serine level (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0012280	Hepatic amyloidosis (HPO)	skos:exactMatch	MP:0021154	hepatic amyloidosis (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0012281	Chylous ascites (HPO)	skos:exactMatch	MP:0012080	chylous ascites (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0012285	Abnormal hypothalamus physiology (HPO)	skos:exactMatch	MP:0005645	abnormal hypothalamus physiology (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0012286	Abnormal hypothalamus morphology (HPO)	skos:exactMatch	ZP:0009666	hypothalamus morphology, abnormal (ZPO)	semapv:LexicalMatching	obo:hp	obo:zp
HP:0012286	Abnormal hypothalamus morphology (HPO)	skos:exactMatch	XPO:0102222	abnormal hypothalamus morphology (XPO)	semapv:LexicalMatching	obo:hp	obo:xpo
HP:0012294	Abnormal occipital bone morphology (HPO)	skos:exactMatch	MP:0005269	abnormal occipital bone morphology (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0012303	Abnormal aortic arch morphology (HPO)	skos:exactMatch	ZP:0001151	aortic arch morphology, abnormal (ZPO)	semapv:LexicalMatching	obo:hp	obo:zp
HP:0012304	Hypoplastic aortic arch (HPO)	skos:exactMatch	MP:0010485	aortic arch hypoplasia (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0012311	Monocytosis (HPO)	skos:exactMatch	MP:0000220	increased monocyte cell number (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0012312	Monocytopenia (HPO)	skos:exactMatch	MP:0000223	decreased monocyte cell number (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0012317	Sacroiliac arthritis (HPO)	skos:exactMatch	MP:0030822	sacroiliac joint inflammation (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0012326	Abnormal celiac artery morphology (HPO)	skos:exactMatch	MP:0013854	abnormal celiac artery morphology (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0012327	Celiac artery compression (HPO)	skos:exactMatch	MP:0013856	celiac artery compression (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0012330	Pyelonephritis (HPO)	skos:exactMatch	MP:0011403	pyelonephritis (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0012331	Abnormal autonomic nervous system morphology (HPO)	skos:exactMatch	MP:0002751	abnormal autonomic nervous system morphology (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0012332	Abnormal autonomic nervous system physiology (HPO)	skos:exactMatch	MP:0006276	abnormal autonomic nervous system physiology (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0012334	Extrahepatic cholestasis (HPO)	skos:exactMatch	MP:0005414	extrahepatic cholestasis (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0012337	Abnormal homeostasis (HPO)	skos:exactMatch	MP:0001764	abnormal homeostasis (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0012346	Abnormal protein glycosylation (HPO)	skos:exactMatch	WBPhenotype:0002429	protein glycosylation variant (WBP)	semapv:LexicalMatching	obo:hp	obo:wbphenotype
HP:0012365	Hypophosphaturia (HPO)	skos:exactMatch	MP:0002902	decreased urine phosphate level (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0012368	Flat face (HPO)	skos:exactMatch	MP:0012175	flat face (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
HP:0012369	Abnormal malar bone morphology (HPO)	skos:exactMatch	MP:0005270	abnormal zygomatic bone morphology (MPO)	semapv:LexicalMatching	obo:hp	obo:mp
